;;;;;;;;;;;;;x;
desc_shuzhi;法家在战国时期分为法术势三个流派，用术一派以申不害为代表，着重讲究对官吏的选拔任用、监督考核、奖赏处罚以及驾驭的方法手段。;;;;;;;;;;X
fashushijianyong_title;法术势兼用;;;;;;;;;;;;;x
fashushijianyong_desc;韩非子进一步把当时法家的“法”、“术”、“势”三派的得失作了比较，认为必须综合采用三派的长处才能胜利完成统一的帝王之业。。他把国家比作君主的车，“势”比作用来拖车的马，“术”比作驾驭的手段。认为君主如果没有“术”去驾驭臣下，“身虽劳犹不免乱”；如果有“术”来驾驭，“身处佚乐之地，又致帝王之功也”（《韩非子·外储说右下篇》）。;;;;;;;;;;;;;x
fashushijianyong;法术势兼用;;;;;;;;;;X
desc_fashushijianyong;韩非子进一步把当时法家的“法”、“术”、“势”三派的得失作了比较，认为必须综合采用三派的长处才能胜利完成统一的帝王之业。。他把国家比作君主的车，“势”比作用来拖车的马，“术”比作驾驭的手段。认为君主如果没有“术”去驾驭臣下，“身虽劳犹不免乱”；如果有“术”来驾驭，“身处佚乐之地，又致帝王之功也”（《韩非子·外储说右下篇》）。;;;;;;;;;;X
xinguishen_title;信鬼神嗜卜筮;;;;;;;;;;;;;x
xinguishen_desc;我国有着长久的鬼神崇拜信仰，这代表着我国的文化传统，定期的鬼神祭祀活动有利于提高人民士气，渡过难关;;;;;;;;;;;;;x
xinguishen;鬼神祭祀;;;;;;;;;;X
desc_xinguishen;定期的鬼神祭祀活动让人民相信我们是天命所归，使得他们能够放心的投入到战争当中去;;;;;;;;;;X
EVTNAME60060;儒家衰落;;;;;;;;;;X
EVTDESC60060;由于我国改变了国家信仰，曾经辉煌的儒家学说在我国已经衰落。;;;;;;;;;;X
EVTOPTA60060;无可奈何;;;;;;;;;;X
EVTNAME60061;道家衰落;;;;;;;;;;X
EVTDESC60061;由于我国改变了国家信仰，曾经辉煌的道家学说在我国已经衰落。;;;;;;;;;;X
EVTOPTA60061;无可奈何;;;;;;;;;;X
EVTNAME60062;法家衰落;;;;;;;;;;X
EVTDESC60062;由于我国改变了国家信仰，曾经辉煌的法家学说在我国已经衰落。;;;;;;;;;;X
EVTOPTA60062;无可奈何;;;;;;;;;;X
EVTNAME2899;什伍连坐;;;;;;;;;;X
EVTDESC2899;商鞅在秦国变法，为了巩固君主统治，颁布连坐法。这是在户籍编制的基础上实行的。法家认为，要使君主政权达到“至治”，必须使得“夫妻交友不能相为弃恶盖非，而不害于亲，民人不能相为隐”;;;;;;;;;;X
EVTOPTA2899;什伍连坐;;;;;;;;;;X
EVTNAME2900;重农抑商;;;;;;;;;;X
EVTDESC2900;战国时代以来，重农抑商的思想逐渐形成，魏国的李悝首先将农业和商业放在对立面上，这种思想再后来得到了商鞅等人的发扬，逐渐成为各国政府的主流思想，并影响深远.;;;;;;;;;;X
EVTOPTA2900;重农抑商;;;;;;;;;;X
EVTNAME2901;鼎铸刑书;;;;;;;;;;X
EVTDESC2901;铸刑鼎是春秋时期子产改革的标志性事件之一，公元前536年，郑国把惩治罪犯的刑律铸在金属鼎上，向全国老百姓公布。这是中国政治法制史的一件大事，后来各国纷纷效法.;;;;;;;;;;X
EVTOPTA2901;鼎铸刑书;;;;;;;;;;X
EVTNAME2902;重用法家;;;;;;;;;;X
EVTDESC2902;法家思想是地主阶级取代奴隶主贵族统治的理论表现。“礼”是奴隶主贵族统治的政治体系和道德规范，春秋以来，周礼逐步失去了原有的威力，贵族中出现了一批改革家，颁布法令与刑书，改革田赋制度，促进封建化过程.;;;;;;;;;;X
EVTOPTA2902;重用法家;;;;;;;;;;X
EVTNAME2903;绝圣弃智;;;;;;;;;;X
EVTDESC2903;绝圣弃智，民利百倍；绝仁弃义，民复孝慈；绝巧弃利，盗贼无有。此三者以为文不足，故令有所属。见素抱朴，少私寡欲，绝学无忧.面对春秋的纷乱局面，道家提出了独具一格的解决方案.;;;;;;;;;;X
EVTOPTA2903;绝圣弃智;;;;;;;;;;X
EVTNAME2904;天道无为;;;;;;;;;;X
EVTDESC2904;庄子的的思想继承老子，又有更大发展，他的主要思想是“天道无为”，认为一切事物都在变化，他认为“道”是“先天生地”的，从“道未始有封”，主张“无为”，放弃一切妄为.;;;;;;;;;;X
EVTOPTA2904;天道无为;;;;;;;;;;X
EVTNAME2905;有教无类;;;;;;;;;;X
EVTDESC2905;西周时期，政府设国学和乡学两类。此时的教育依然以贵族教育为主，平民是很难进入官办学校学习的.此背景下，孔子提出了有教无类的思想.;;;;;;;;;;X
EVTOPTA2905;有教无类;;;;;;;;;;X
EVTNAME2906;宗法制度;;;;;;;;;;X
EVTDESC2906;西周宗法制直接导致了分封制，分封抽使国内分割成大大小小的诸侯国，诸侯国又产生了众多卿大夫的采邑。采邑又被分成无数大小的禄田。由于诸侯国、采邑（邑、关）、禄田（乡、亭）的地名直接转变成了“氏”;;;;;;;;;;X
EVTOPTA2906;宗法制度;;;;;;;;;;X
EVTNAME2907;兼爱;;;;;;;;;;X
EVTDESC2907;墨子主张“使天下兼相爱”，抽去了宗法制内容，因为庶人也是可以被举为天子的。墨家的“兼爱”是对儒家“仁”的发展，更是对儒家“仁”的否定.;;;;;;;;;;X
EVTOPTA2907;兼爱;;;;;;;;;;X
EVTNAME2908;非攻;;;;;;;;;;X
EVTDESC2908;墨子主张“使天下兼相爱”，抽去了宗法制内容，因为庶人也是可以被举为天子的。墨家的“兼爱”是对儒家“仁”的发展，更是对儒家“仁”的否定.;;;;;;;;;;X
EVTOPTA2908;非攻;;;;;;;;;;X
EVTNAME2909;轻重九府;;;;;;;;;;X
EVTDESC2909;黄老派以两相自然为本，事因之而循之，物因之而动之，法天地之使万物自然，甚至不得不然而为，以无为谓之使物我自然，以使物我共逍遥，善于行不言之教，使人自化。轻重九府是古代九个管理钱财的部门，出自《史记-货殖列传》。;;;;;;;;;;X
EVTOPTA2909;轻重九府;;;;;;;;;;X
EVTNAME2910;休养生息;;;;;;;;;;X
EVTDESC2910;老庄派为老学、庄学的合称。以自然为本，天性为尊，法天心而无心弗志而为，以为无为而使人退欲消妄，削其物性，以己之虚无澄他人之妄心而为。主张清虚自守，齐物而侍，清静无为，以致“不为物累逍遥天下”。休养生息是一种合理的发展方式，不戚戚于一时之胜败，而是不断蓄积力量取得最终胜利。;;;;;;;;;;X
EVTOPTA2910;休养生息;;;;;;;;;;X
EVTNAME3891;神医之能;;;;;;;;;;X
EVTDESC3891;《列子·力命》：“ 季梁 得疾，七日大渐……卢氏曰：‘汝疾不由天，亦不由人，亦不由鬼；禀生受形，既有制之者矣，亦有知之者矣，药石其如汝何？’ 季梁曰：‘神医也。’重贶遣之。” 唐 元稹 《阳城驿》诗：“神医不言术，人瘼曾暗瘳。”;;;;;;;;;;X
EVTOPTA3891;神医之能;;;;;;;;;;X
EVTNAME290800;异教徒添加;;;;;;;;;;X
EVTDESC290800;异教徒会在异教省份积累怨气，直到爆发;;;;;;;;;;X
EVTOPTA290800;系统国已收到厂帝命令，正在添加省份标志......;;;;;;;;;;X
EVTNAME290801;异教徒减少;;;;;;;;;;X
EVTDESC290801;拥有异教徒怨气的本教省份，会随时间消解怨气;;;;;;;;;;X
EVTOPTA290801;系统国已收到厂帝命令，正在移除省份标志......;;;;;;;;;;X
EVTNAME290802;添加移除buff;;;;;;;;;;X
EVTDESC290802;添加新宗教相关buff;;;;;;;;;;X
EVTOPTA290802;系统国已收到厂帝命令，正在添加buff......;;;;;;;;;;X
EVTNAME290803;墨侠救国;;;;;;;;;;X
EVTDESC290803;什么？绝境？不存在！火星兵，启动!;;;;;;;;;;X
EVTOPTA290803;666;;;;;;;;;;X
JUNZILIUYI_buff;君子六艺;;;;;;;;;;X
desc_JUNZILIUYI_buff;君子六艺;;;;;;;;;;X
daojiaanzhi1_title;安置流民;;;;;;;;;;;;;x
daojiaanzhi1_desc;派遣官员监督流民的安置，确保流民能够安居乐业;;;;;;;;;;;;;x
daojiaanzhi2_title;安置流民;;;;;;;;;;;;;x
daojiaanzhi2_desc;派遣官员监督流民的安置，确保流民能够安居乐业;;;;;;;;;;;;;x
daojiaanzhi3_title;安置流民;;;;;;;;;;;;;x
daojiaanzhi3_desc;派遣官员监督流民的安置，确保流民能够安居乐业;;;;;;;;;;;;;x
daojiaanzhi4_title;安置流民;;;;;;;;;;;;;x
daojiaanzhi4_desc;派遣官员监督流民的安置，确保流民能够安居乐业;;;;;;;;;;;;;x
daojiaanzhi5_title;安置流民;;;;;;;;;;;;;x
daojiaanzhi5_desc;派遣官员监督流民的安置，确保流民能够安居乐业;;;;;;;;;;;;;x
daojiaanzhi6_title;安置流民;;;;;;;;;;;;;x
daojiaanzhi6_desc;派遣官员监督流民的安置，确保流民能够安居乐业;;;;;;;;;;;;;x
daojiaanzhi7_title;安置流民;;;;;;;;;;;;;x
daojiaanzhi7_desc;派遣官员监督流民的安置，确保流民能够安居乐业;;;;;;;;;;;;;x
daojiaanzhi8_title;安置流民;;;;;;;;;;;;;x
daojiaanzhi8_desc;派遣官员监督流民的安置，确保流民能够安居乐业;;;;;;;;;;;;;x
daojiaxiyinliuminjueyikai_title;吸引流民;;;;;;;;;;;;;x
daojiaxiyinliuminjueyikai_desc;国君深知人口乃国本，收留乡野流民被认为是挥霍国库的昏政，但只有国君知道此事对于我国霸业有多么重要/n零决议20块，一决议100块，二决议250块，三决议500块;;;;;;;;;;;;;
daojiaxiyinliuminjueyiguan_title;停止吸引流民;;;;;;;;;;;;;x
daojiaxiyinliuminjueyiguan_desc;国库空虚，难道寡人真的错了吗;;;;;;;;;;;;;
daojianongjujueyikai_title;宣布给流民分配农具;;;;;;;;;;;;;x
daojianongjujueyikai_desc;农具可以提高生产效率，寡人的就是民的，民的就是寡人的/n安置流民加农具=2000人口+4%人口+本地生产效率20%/n安置流民加农具农田=2000人口+6%人口+本地生产效率20%+增加0.5基础补给+20%贸易额/n安置流民加农具房屋=2000人口+6%人口+本地生产效率20%+减少3本地叛乱+50基础后备/n安置流民全配置=2000人口+8%人口+本地生产效率20%+增加0.5基础补给+减少3本地叛乱+40%贸易额+额外2%人口+100基础后备+本地稳定花费-30;;;;;;;;;;;;;x
daojianongjujueyiguan_title;取消给流民分配农具;;;;;;;;;;;;;x
daojianongjujueyiguan_desc;国库空虚，农具自备;;;;;;;;;;;;;x
daojianongtianjueyikai_title;宣布给流民分配农田;;;;;;;;;;;;;x
daojianongtianjueyikai_desc;良田可以种出更多粮食，供养当地军队消耗/n安置流民加农田=2000人口+4%人口+增加0.5基础补给/n安置流民加农具农田=2000人口+6%人口+本地生产效率20%+增加0.5基础补给+20%贸易额/n安置流民加农田房屋=2000人口+6%人口+增加0.5基础补给+减少3本地叛乱+建造成本-10%/n安置流民全配置=2000人口+8%人口+本地生产效率20%+增加0.5基础补给+减少3本地叛乱+40%贸易额+额外2%人口+100基础后备+本地稳定花费-30;;;;;;;;;;;;;x
daojianongtianjueyiguan_title;取消给流民分配农田;;;;;;;;;;;;;x
daojianongtianjueyiguan_desc;国库空虚，大山开荒;;;;;;;;;;;;;x
daojiafangwujueyikai_title;宣布给流民分配房屋;;;;;;;;;;;;;x
daojiafangwujueyikai_desc;房屋乃立身之所，有房可住才能定居我国/n安置流民加房屋=2000人口+4%人口+减少3本地叛乱/n安置流民加农田房屋=2000人口+6%人口+增加0.5基础补给+减少3本地叛乱+建造成本-10%/n安置流民加农具房屋=2000人口+6%人口+本地生产效率20%+减少3本地叛乱+50基础后备/n安置流民全配置=2000人口+8%人口+本地生产效率20%+增加0.5基础补给+减少3本地叛乱+40%贸易额+额外2%人口+100基础后备+本地稳定花费-30;;;;;;;;;;;;;x
daojiafangwujueyiguan_title;取消给流民分配房屋;;;;;;;;;;;;;x
daojiafangwujueyiguan_desc;国库空虚，马棚凑合;;;;;;;;;;;;;x
liuminyuanlai1;流民闻名而来;;;;;;;;;;X
liuminyuanlai2;我国收留流民的政策在乡野之间口口相传，无家可归无地可耕的流民不远千里慕名而来，现已聚集在校场，如何处置还请国君定夺！;;;;;;;;;;X
liuminyuanlai3;来者不拒;;;;;;;;;;X
liuminyuanlai4;国库空虚;;;;;;;;;;X
liuminyuanlai5;偷偷杀掉;;;;;;;;;;X
feigongbuff1;天下皆攻;;;;;;;;;;X
desc_feigongbuff1;当非攻值低于100，正统信仰容忍度-2;;;;;;;;;;X
feigongbuff2;天下非攻;;;;;;;;;;X
desc_feigongbuff2;当非攻值大于500，工业效率+10%，厌战+0.1;;;;;;;;;;X
feigongbuff3;天下无攻;;;;;;;;;;X
desc_feigongbuff3;当非攻值大于1000，科技成本-10%，厌战+0.1;;;;;;;;;;X
mojiashangxian_title;墨家尚贤;;;;;;;;;;;;;x
mojiashangxian_desc;消耗200非攻值，每类顾问都有10%概率给予六星顾问（不是只给一个，而是运气好全给）;;;;;;;;;;;;;x
mojiashangtong_title;墨家尚同;;;;;;;;;;;;;x
mojiashangtong_desc;消耗500非攻值，50%概率获得999君主，50%概率获得888君主;;;;;;;;;;;;;x
mojiajianai_title;墨家兼爱;;;;;;;;;;;;;x
mojiajianai_desc;消耗100非攻值，50%的概率兼并相邻5地及以下200关系的国家;;;;;;;;;;;;;x
mojiafeigong_title;墨家非攻;;;;;;;;;;;;;x
mojiafeigong_desc;消耗1000非攻值，和平状态则清空后备，自身、附庸、200关系的国家全省加1000人口；战争状态则获得50%后备，清空自身、附庸、200关系的国家全省份的围城进度;;;;;;;;;;;;;x
mojiajieyong_title;墨家节用;;;;;;;;;;;;;x
mojiajieyong_desc;消耗1500非攻值，自身、附庸、200关系的国家全省加1税基，但每一省扣自身50现金，1000后备;;;;;;;;;;;;;x
mojiajiezang_title;墨家节葬;;;;;;;;;;;;;x
mojiajiezang_desc;消耗800非攻值，自身、附庸、200关系的国家全省加1基础后备，但每一省扣自身50现金，1000后备;;;;;;;;;;;;;x
mojiatianzhi_title;墨家天志;;;;;;;;;;;;;x
mojiatianzhi_desc;消耗2000非攻值，所有墨家国对所有自身拥有的墨家省份获得核心;;;;;;;;;;;;;x
mojiaminggui_title;墨家明鬼;;;;;;;;;;;;;x
mojiaminggui_desc;消耗300非攻值，所有墨家国家对所有有核心的地传播墨家;;;;;;;;;;;;;x
mojiafeile_title;墨家非乐;;;;;;;;;;;;;x
mojiafeile_desc;消耗100非攻值，消耗一稳定，获得10%经济现金，降低1通胀;;;;;;;;;;;;;x
mojiafeiming_title;墨家非命;;;;;;;;;;;;;x
mojiafeiming_desc;消耗600非攻值，随机科技+1级;;;;;;;;;;;;;x
EVTNAME290803;天下非攻;;;;;;;;;;X
EVTDESC290803;非攻值计算;;;;;;;;;;X
EVTOPTA290803;天下非攻;;;;;;;;;;X
EVTNAME290805;节俭治国;;;;;;;;;;X
EVTDESC290805;节俭治国;;;;;;;;;;X
EVTOPTA290805;节俭治国;;;;;;;;;;X
EVTNAME290806;墨家天志;;;;;;;;;;X
EVTDESC290806;墨家天志;;;;;;;;;;X
EVTOPTA290806;墨家天志;;;;;;;;;;X
EVTNAME290807;墨家明鬼;;;;;;;;;;X
EVTDESC290807;墨家明鬼;;;;;;;;;;X
EVTOPTA290807;墨家明鬼;;;;;;;;;;X
EVTNAME290808;罢黜独尊;;;;;;;;;;X
EVTDESC290808;罢黜会锁定宗教，必须决议转;;;;;;;;;;X
EVTOPTA290808;罢黜独尊;;;;;;;;;;X
EVTNAME290809;墨家工坊;;;;;;;;;;X
EVTDESC290809;墨家工坊;;;;;;;;;;X
EVTOPTA290809;墨家工坊;;;;;;;;;;X
