junqishuzui;军器赎罪;;;;;;;;;;;;;x;,,
desc_junqishuzui;臣民犯罪，只需要上交一副犀牛皮甲和一副车戟就可以赎罪。/n可以减少军需花费;;;;;;;;;;;;;x;,,
feichujunqishuzui_title;废除军器赎罪;;;;;;;;;;;;;x;,,
feichujunqishuzui_desc;先王之法固然有可取之处，然此法对国君能力却又较高要求，当今国君能力不足以致得不偿失，我朝言官提议废除军器赎罪法令。;;;;;;;;;;;;;x;,,
junqishuzui_title;军器赎罪;;;;;;;;x;,,
junqishuzui_desc;臣民犯罪，只需要上交一副犀牛皮甲和一副车戟就可以赎罪。;;;;;;;;x;,,
junqishuzuishixin;军器赎罪导致国君失信臣民;;;;;;;;x;,,
desc_junqishuzuishixin_desc;偷盗无需还钱，杀人无需偿命，国君显然对内能力有所欠缺。/n可以废除军器赎罪;;;;;;;;x;,,
junqishuzuitanwu;军器杂乱不堪一用;;;;;;;;x;,,
desc_junqishuzuitanwu;国君不识军务，以至于军器无法真正应用于该用的地方，反而助长了贪污之风。/n可以废除军器赎罪;;;;;;;;x;,,
junduizhiyehua_title;军队职业化;;;;;;;;x;,,
junduizhiyehua_desc;随着生产力的发展，临战征召的农民越来越不堪一用。我国有深厚的精兵传统，可尝试供养一批壮士日夜操练，终身为兵。;;;;;;;;x;,,
zhiyejundui_title;职业军队;;;;;;;;x;,,
zhiyejundui_desc;在乡野招募的脱产军队，无需耕田，教习书文，每逢节庆有瓜果好肉供养，其待遇之好比之落魄贵族犹有更甚。如此，我军兵强马壮士气高昂，定能大破他国土鸡瓦犬。;;;;;;;;x;,,
huicheweixing;毁车为行;;;;;;;;;;;;;x;,,
desc_huicheweixing;毁车为行;;;;;;;;;;;;;x;,,
huicheweixing_title;毁车为行;;;;;;;;x;,,
huicheweixing_desc;晋国魏舒毁车为行;;;;;;;;x;,,
xichezhan;习车战;;;;;;;;;;;;;x;,,
desc_xichezhan;习车战;;;;;;;;;;;;;x;,,
xichezhan_title;习车战;;;;;;;;x;,,
xichezhan_desc;吴国巫臣教习车战;;;;;;;;x;,,
buxichezhan;不习车战;;;;;;;;;;;;;x;,,
desc_buxichezhan;不习车战;;;;;;;;;;;;;x;,,
copy_wuyue1_title;仿制吴越军队;;;;;;;;x;,,
copy_wuyue1_desc;仿制吴越军队;;;;;;;;x;,,
copy_bashu1_title;仿制巴蜀军队;;;;;;;;x;,,
copy_bashu1_desc;仿制巴蜀军队;;;;;;;;x;,,
copy_nomad_group_title;仿制戎狄军队;;;;;;;;x;,,
copy_nomad_group_desc;仿制戎狄军队;;;;;;;;x;,,
copy_dongyi1_title;仿制东夷军队;;;;;;;;x;,,
copy_dongyi1_desc;仿制东夷军队;;;;;;;;x;,,
zhanguojungai_title;通用战国军改;;;;;;;;;;;;;x,,
zhanguojungai_desc;三家分晋之后，随着战争规模的不断扩大，各国相继革新军事制度和军事装备，军队的战斗力不断提高，战争的惨烈程度也与日俱增，这个时代也因此被称为战国时代。;;;;;;;;;;;;;x,,
zhanguojungai;战国军改;;;;;;;;;;X,,
desc_zhanguojungai;三家分晋之后，随着战争规模的不断扩大，各国相继革新军事制度和军事装备，军队的战斗力不断提高，战争的惨烈程度也与日俱增，这个时代也因此被称为战国时代。;;;;;;;;;;X,,
likuibianfa1_title;李悝变法;;;;;;;;;;;;;x,,
likuibianfa1_desc;战国初期，魏国国君魏文侯任用李悝为宰相，实行变法。李悝在任相期间，得到国君的信任和同僚的支持，在政治、经济各个方面进行了卓有成效的改革。变法有效地打击了旧制度，使魏国经济得以迅速发展，国力日益强大，成为战国初期的一个强盛的国家。;;;;;;;;;;;;;x,,
likuibianfa2_title;李悝变法;;;;;;;;;;;;;x,,
likuibianfa2_desc;战国初期，魏国国君魏文侯任用李悝为宰相，实行变法。李悝在任相期间，得到国君的信任和同僚的支持，在政治、经济各个方面进行了卓有成效的改革。变法有效地打击了旧制度，使魏国经济得以迅速发展，国力日益强大，成为战国初期的一个强盛的国家。;;;;;;;;;;;;;x,,
likuibianfa3_title;李悝变法;;;;;;;;;;;;;x,,
likuibianfa3_desc;战国初期，魏国国君魏文侯任用李悝为宰相，实行变法。李悝在任相期间，得到国君的信任和同僚的支持，在政治、经济各个方面进行了卓有成效的改革。变法有效地打击了旧制度，使魏国经济得以迅速发展，国力日益强大，成为战国初期的一个强盛的国家。;;;;;;;;;;;;;x,,
likuibianfa;固法强军;;;;;;;;;;X,,
desc_likuibianfa;战国初期，魏国国君魏文侯任用李悝为宰相，实行变法。李悝在任相期间，得到国君的信任和同僚的支持，在政治、经济各个方面进行了卓有成效的改革。变法有效地打击了旧制度，使魏国经济得以迅速发展，国力日益强大，成为战国初期的一个强盛的国家。;;;;;;;;;;X,,
wuqibianfa1_title;吴起变法;;;;;;;;;;;;;x,,
wuqibianfa1_desc;吴起变法，旨在富国强兵。变法的内容是消灭世卿世禄制，任用贤能，因此这又是一次打击世袭贵族政治经济特权的运动。吴起变法打击了楚国大贵族既得的政治经济利益，遭到大贵族的激烈反对。;;;;;;;;;;;;;x,,
wuqibianfa2_title;吴起变法;;;;;;;;;;;;;x,,
wuqibianfa2_desc;吴起变法，旨在富国强兵。变法的内容是消灭世卿世禄制，任用贤能，因此这又是一次打击世袭贵族政治经济特权的运动。吴起变法打击了楚国大贵族既得的政治经济利益，遭到大贵族的激烈反对。;;;;;;;;;;;;;x,,
wuqibianfa3_title;吴起变法;;;;;;;;;;;;;x,,
wuqibianfa3_desc;吴起变法，旨在富国强兵。变法的内容是消灭世卿世禄制，任用贤能，因此这又是一次打击世袭贵族政治经济特权的运动。吴起变法打击了楚国大贵族既得的政治经济利益，遭到大贵族的激烈反对。;;;;;;;;;;;;;x,,
wuqibianfa;破旧兴政;;;;;;;;;;X,,
desc_wuqibianfa;吴起变法，旨在富国强兵。变法的内容是消灭世卿世禄制，任用贤能，因此这又是一次打击世袭贵族政治经济特权的运动。吴起变法打击了楚国大贵族既得的政治经济利益，遭到大贵族的激烈反对。;;;;;;;;;;X,,
sunbinzhijun1_title;孙膑治军;;;;;;;;;;;;;x,,
sunbinzhijun1_desc;孙膑，国战国时期军事家，兵家代表人物。孙膑曾与庞涓为同窗，因受庞涓迫害遭受膑刑，身体残疾，后在齐国使者的帮助下投奔齐国，被齐威王任命为军师，辅佐齐国大将田忌两次击败庞涓，取得了桂陵之战和马陵之战的胜利，奠定了齐国的霸业。;;;;;;;;;;;;;x,,
sunbinzhijun2_title;孙膑治军;;;;;;;;;;;;;x,,
sunbinzhijun2_desc;孙膑，国战国时期军事家，兵家代表人物。孙膑曾与庞涓为同窗，因受庞涓迫害遭受膑刑，身体残疾，后在齐国使者的帮助下投奔齐国，被齐威王任命为军师，辅佐齐国大将田忌两次击败庞涓，取得了桂陵之战和马陵之战的胜利，奠定了齐国的霸业。;;;;;;;;;;;;;x,,
sunbinzhijun3_title;孙膑治军;;;;;;;;;;;;;x,,
sunbinzhijun3_desc;孙膑，国战国时期军事家，兵家代表人物。孙膑曾与庞涓为同窗，因受庞涓迫害遭受膑刑，身体残疾，后在齐国使者的帮助下投奔齐国，被齐威王任命为军师，辅佐齐国大将田忌两次击败庞涓，取得了桂陵之战和马陵之战的胜利，奠定了齐国的霸业。;;;;;;;;;;;;;x,,
sunbinzhijun;以法治军;;;;;;;;;;X,,
desc_sunbinzhijun;孙膑，国战国时期军事家，兵家代表人物。孙膑曾与庞涓为同窗，因受庞涓迫害遭受膑刑，身体残疾，后在齐国使者的帮助下投奔齐国，被齐威王任命为军师，辅佐齐国大将田忌两次击败庞涓，取得了桂陵之战和马陵之战的胜利，奠定了齐国的霸业。;;;;;;;;;;X,,
shenbuhaibianfa1_title;申不害变法;;;;;;;;;;;;;x,,
shenbuhaibianfa1_desc;申不害相韩15年，“内修政教，外应诸侯”，帮助韩昭侯推行“法”治、“术”治，使韩国君主专制得到加强，国内政局得到稳定，贵族特权受到限制，百姓生活渐趋富裕，史称“终申子之身,国治兵强,无侵韩者。”使得韩国成为与齐、楚、燕、赵、魏、秦并列的战国七雄之一。;;;;;;;;;;;;;x
shenbuhaibianfa2_title;申不害变法;;;;;;;;;;;;;x,,
shenbuhaibianfa2_desc;申不害相韩15年，“内修政教，外应诸侯”，帮助韩昭侯推行“法”治、“术”治，使韩国君主专制得到加强，国内政局得到稳定，贵族特权受到限制，百姓生活渐趋富裕，史称“终申子之身,国治兵强,无侵韩者。”使得韩国成为与齐、楚、燕、赵、魏、秦并列的战国七雄之一。;;;;;;;;;;;;;x
shenbuhaibianfa3_title;申不害变法;;;;;;;;;;;;;x,,
shenbuhaibianfa3_desc;申不害相韩15年，“内修政教，外应诸侯”，帮助韩昭侯推行“法”治、“术”治，使韩国君主专制得到加强，国内政局得到稳定，贵族特权受到限制，百姓生活渐趋富裕，史称“终申子之身,国治兵强,无侵韩者。”使得韩国成为与齐、楚、燕、赵、魏、秦并列的战国七雄之一。;;;;;;;;;;;;;x
shenbuhaibianfa;内术外法;;;;;;;;;;X,,
desc_shenbuhaibianfa;申不害相韩15年，“内修政教，外应诸侯”，帮助韩昭侯推行“法”治、“术”治，使韩国君主专制得到加强，国内政局得到稳定，贵族特权受到限制，百姓生活渐趋富裕，史称“终申子之身,国治兵强,无侵韩者。”使得韩国成为与齐、楚、燕、赵、魏、秦并列的战国七雄之一。;;;;;;;;;;X
shangyangbianfa1_title;商鞅变法;;;;;;;;;;;;;x,,
shangyangbianfa1_desc;商鞅变法是指战国时期秦国的秦孝公即位以后，决心图强改革，便下令招贤。商鞅自魏国入秦，并提出了废井田、重农桑、奖军功、实行统一度量和建立县制等一整套变法求新的发展策略。经过变法，秦国的经济得到发展，军队战斗力不断加强，发展成为战国后期最富强的封建国家。;;;;;;;;;;;;;x,,
shangyangbianfa2_title;商鞅变法;;;;;;;;;;;;;x,,
shangyangbianfa2_desc;商鞅变法是指战国时期秦国的秦孝公即位以后，决心图强改革，便下令招贤。商鞅自魏国入秦，并提出了废井田、重农桑、奖军功、实行统一度量和建立县制等一整套变法求新的发展策略。经过变法，秦国的经济得到发展，军队战斗力不断加强，发展成为战国后期最富强的封建国家。;;;;;;;;;;;;;x,,
shangyangbianfa3_title;商鞅变法;;;;;;;;;;;;;x,,
shangyangbianfa3_desc;商鞅变法是指战国时期秦国的秦孝公即位以后，决心图强改革，便下令招贤。商鞅自魏国入秦，并提出了废井田、重农桑、奖军功、实行统一度量和建立县制等一整套变法求新的发展策略。经过变法，秦国的经济得到发展，军队战斗力不断加强，发展成为战国后期最富强的封建国家。;;;;;;;;;;;;;x,,
shangyangbianfa;耕战立国;;;;;;;;;;X,,
desc_shangyangbianfa;商鞅变法是指战国时期秦国的秦孝公即位以后，决心图强改革，便下令招贤。商鞅自魏国入秦，并提出了废井田、重农桑、奖军功、实行统一度量和建立县制等一整套变法求新的发展策略。经过变法，秦国的经济得到发展，军队战斗力不断加强，发展成为战国后期最富强的封建国家。;;;;;;;;;;X,,
hufuqishe1_title;胡服骑射;;;;;;;;;;;;;x,,
hufuqishe1_desc;胡服在赵武灵王推行“胡服骑射”之后成为中国军队中最早的正规军装，以后逐渐演变改进为后来的盔甲装备。使“习胡服，求便利”成了我国服饰变化的总体倾向。;;;;;;;;;;;;;x,,
hufuqishe2_title;胡服骑射;;;;;;;;;;;;;x,,
hufuqishe2_desc;胡服在赵武灵王推行“胡服骑射”之后成为中国军队中最早的正规军装，以后逐渐演变改进为后来的盔甲装备。使“习胡服，求便利”成了我国服饰变化的总体倾向。;;;;;;;;;;;;;x,,
hufuqishe3_title;胡服骑射;;;;;;;;;;;;;x,,
hufuqishe3_desc;胡服在赵武灵王推行“胡服骑射”之后成为中国军队中最早的正规军装，以后逐渐演变改进为后来的盔甲装备。使“习胡服，求便利”成了我国服饰变化的总体倾向。;;;;;;;;;;;;;x,,
hufuqishe;骑射之风;;;;;;;;;;X,,
desc_hufuqishe;胡服在赵武灵王推行“胡服骑射”之后成为中国军队中最早的正规军装，以后逐渐演变改进为后来的盔甲装备。使“习胡服，求便利”成了我国服饰变化的总体倾向。;;;;;;;;;;X,,
zhaowangtuqiang1_title;昭王图强;;;;;;;;;;;;;x,,
zhaowangtuqiang1_desc;昭王登位之初，决心要令燕国强大起来，故四处寻找治国的良才。因礼待老臣郭隗，筑宫而敬以为师，结果各国群贤聚集燕国，史载“乐毅自魏往、邹衍自齐往、剧辛自赵往，士争趋燕”。燕昭王二十八年，燕国上将军乐毅攻破齐国，占领齐国七十多城。是燕国最辉煌的时期。;;;;;;;;;;;;;x,,
zhaowangtuqiang2_title;昭王图强;;;;;;;;;;;;;x,,
zhaowangtuqiang2_desc;昭王登位之初，决心要令燕国强大起来，故四处寻找治国的良才。因礼待老臣郭隗，筑宫而敬以为师，结果各国群贤聚集燕国，史载“乐毅自魏往、邹衍自齐往、剧辛自赵往，士争趋燕”。燕昭王二十八年，燕国上将军乐毅攻破齐国，占领齐国七十多城。是燕国最辉煌的时期。;;;;;;;;;;;;;x,,
zhaowangtuqiang3_title;昭王图强;;;;;;;;;;;;;x,,
zhaowangtuqiang3_desc;昭王登位之初，决心要令燕国强大起来，故四处寻找治国的良才。因礼待老臣郭隗，筑宫而敬以为师，结果各国群贤聚集燕国，史载“乐毅自魏往、邹衍自齐往、剧辛自赵往，士争趋燕”。燕昭王二十八年，燕国上将军乐毅攻破齐国，占领齐国七十多城。是燕国最辉煌的时期。;;;;;;;;;;;;;x,,
zhaowangtuqiang;纳贤革新;;;;;;;;;;X,,
desc_zhaowangtuqiang;昭王登位之初，决心要令燕国强大起来，故四处寻找治国的良才。因礼待老臣郭隗，筑宫而敬以为师，结果各国群贤聚集燕国，史载“乐毅自魏往、邹衍自齐往、剧辛自赵往，士争趋燕”。燕昭王二十八年，燕国上将军乐毅攻破齐国，占领齐国七十多城。是燕国最辉煌的时期。;;;;;;;;;;X,,
copy_qiguo_title;仿制齐国军队;;;;;;;;x;,,
copy_qiguo_desc;仿制齐国军队;;;;;;;;x;,,
copy_qinguo_title;仿制秦国军队;;;;;;;;x;,,
copy_qinguo_desc;仿制秦国军队;;;;;;;;x;,,
copy_jingchu_title;仿制荆楚军队;;;;;;;;x;,,
copy_jingchu_desc;仿制荆楚军队;;;;;;;;x;,,
copy_yanguo_title;仿制燕国军队;;;;;;;;x;,,
copy_yanguo_desc;仿制燕国军队;;;;;;;;x;,,
copy_zhaoguo_title;仿制赵国军队;;;;;;;;x;,,
copy_zhaoguo_desc;仿制赵国军队;;;;;;;;x;,,
copy_weiguo_title;仿制魏国军队;;;;;;;;x;,,
copy_weiguo_desc;仿制魏国军队;;;;;;;;x;,,
copy_hanguo_title;仿制韩国军队;;;;;;;;x;,,
copy_hanguo_desc;仿制韩国军队;;;;;;;;x;,,
copy_open_title;打开仿制兵种选项;;;;;;;;x;,,
copy_open_desc;打开仿制兵种选项;;;;;;;;x;,,
copy_close_title;关闭仿制兵种选项;;;;;;;;x;,,
copy_close_desc;关闭仿制兵种选项;;;;;;;;x;,,
total_war_title;征发十五岁以上;;;;;;;;;;;;;x,,
total_war_desc;国家已经进入全面战争，全国十五岁以上的男丁全部征召进入部队，充当前先士卒或者后勤补给人员，国家的兵员将会空前充足，但同时经济因此受到很大影响。;;;;;;;;;;;;;x,,
total_war;征发十五岁以上;;;;;;;;;;X,,
desc_total_war;国家已经进入全面战争，全国十五岁以上的男丁全部征召进入部队，充当前先士卒或者后勤补给人员，国家的兵员将会空前充足，但同时经济因此受到很大影响。;;;;;;;;;;X,,
woxinchangdan1_title;卧薪尝胆;;;;;;;;;;;;;x,,
woxinchangdan1_desc;先有吴王阖闾纳贤改革，外交诸侯，内整强军，任用贤能。以疲楚战略击败强敌。后有越王勾践，外薪尝胆，外示弱于宗主，内任用贤能，终败吴国。奇谋叠出，以逸待劳，此为吴越兵法。;;;;;;;;;;;;;x,,
woxinchangdan2_title;卧薪尝胆;;;;;;;;;;;;;x,,
woxinchangdan2_desc;先有吴王阖闾纳贤改革，外交诸侯，内整强军，任用贤能。以疲楚战略击败强敌。后有越王勾践，外薪尝胆，外示弱于宗主，内任用贤能，终败吴国。奇谋叠出，以逸待劳，此为吴越兵法。 ;;;;;;;;;;;;;x,,
woxinchangdan3_title;卧薪尝胆;;;;;;;;;;;;;x,,
woxinchangdan3_desc;先有吴王阖闾纳贤改革，外交诸侯，内整强军，任用贤能。以疲楚战略击败强敌。后有越王勾践，外薪尝胆，外示弱于宗主，内任用贤能，终败吴国。奇谋叠出，以逸待劳，此为吴越兵法。;;;;;;;;;;;;;x,,
yiyidailao;以逸待劳;;;;;;;;;;X,,
desc_woxinchangdan;先有吴王阖闾纳贤改革，外交诸侯，内整强军，任用贤能。以疲楚战略击败强敌。后有越王勾践，外薪尝胆，外示弱于宗主，内任用贤能，终败吴国。奇谋叠出，以逸待劳，此为吴越兵法。 ;;;;;;;;;;X,,
fuguyinshang_title;宋康王政;;;;;;;;;;;;;x,,
fuguyinshang_desc;宋康王“行王政”即实行政治改革，宋国遂强盛起来。东伐齐，取五城；南败楚，取地三百里；西败魏军，取二城；灭掉滕国，取其地。”号称“五千乘之劲宋”。受到齐、楚、魏大国的忌恨，乃与齐、魏为敌国。。;;;;;;;;;;;;;x,,
fuguyinshang2_title;宋康王政;;;;;;;;;;;;;x,,
fuguyinshang2_desc;宋康王“行王政”即实行政治改革，宋国遂强盛起来。东伐齐，取五城；南败楚，取地三百里；西败魏军，取二城；灭掉滕国，取其地。”号称“五千乘之劲宋”。受到齐、楚、魏大国的忌恨，乃与齐、魏为敌国。;;;;;;;;;;;;;x,,
fuguyinshang3_title;宋康王政;;;;;;;;;;;;;x,,
fuguyinshang3_desc;宋康王“行王政”即实行政治改革，宋国遂强盛起来。东伐齐，取五城；南败楚，取地三百里；西败魏军，取二城；灭掉滕国，取其地。”号称“五千乘之劲宋”。受到齐、楚、魏大国的忌恨，乃与齐、魏为敌国。;;;;;;;;;;;;;x,,
yinshanggaige_title;宋康王政;;;;;;;;;;X,,
yinshanggaige_desc:礼崩乐坏，战乱四起。如今正当复古殷商,重整河山。;;;;;;;;;;;;;x",
"desc_woxinchangdan;礼崩乐坏，战乱四起。如今正当复古殷商,重整河山。 ;;;;;;;;;;X",,
fuguyinshang_2_title;复古殷商;;;;;;;;;;;;;x,,
fuguyinshang_2_desc;随着宋康王的去世宋国不可抑制的衰落我们必须寻找一些新的改革或者是“旧的”;;;;;;;;;;X,,
zhanguojungai_title;取消战国改革;;;;;;;;;;X,,
zhanguojungai_desc;先人之法，未尝不可改。朕当与时俱进，革除鄙制。 ;;;;;;;;;;X,,
zhaolingxigai;朝令夕改;;;;;;;;;;X,,
desc_zhaolingxigai;改革的废除带来了长久混乱;;;;;;;;;;X,,
yinshanggaige;宋康王政;;;;;;;;;;X,,
desc_yinshanggaige;即实行政治改革，宋国遂强盛起来。东伐齐，取五城；南败楚，取地三百里；西败魏军，取二城；灭掉滕国，取其地。”号称“五千乘之劲宋”。受到齐、楚、魏大国的忌恨，乃与齐、魏为敌国。;;;;;;;;;;X,,
mojiajungai_title;墨家军改;;;;;;;;;;X,,
mojiajungai_desc;手握利剑，方可不战 ;;;;;;;;;;X,,
mozhetianxia;墨者天下;;;;;;;;;;X,,
desc_mozhetianxia;墨家开始轰轰烈烈军事改革;;;;;;;;;;X,,
ruiyichunqiugaige_title;彻改腐朽之国;;;;;;;;;;X,,
ruiyichunqiugaige_desc;老旧的春秋制度已经证明了不能维护任何人的利益，如今战国已至，我们修改腐朽之法无论贵族还是平民都无一人反对。/n用于战国补足春秋时期未能完成的改革（宗法，世官，法律，都鄙，田赋，破周军制，习武重军）;;;;;;;;;;X,,
tongzhougongji_title;同舟共济;;;;;;;;;;X,,
tongzhougongji_desc;根据海军比例给buff;;;;;;;;;;X,,
shuangyonggongjian_title;双拥共建;;;;;;;;;;X,,
shuangyonggongjian_desc;海军传统换陆军传统;;;;;;;;;;X,,
woxinxunlian;卧薪尝胆;;;;;;;;;;X,,
desc_woxinxunlian;卧薪尝胆;;;;;;;;;;X,,
woxinjichushui;卧薪尝胆;;;;;;;;;;X,,
desc_woxinjichushui;卧薪尝胆;;;;;;;;;;X,,
tongzhougongji;同舟共济;;;;;;;;;;X,,
desc_tongzhougongji;同舟共济;;;;;;;;;;X,,
